timestamp,throttle_cmd,steering_cmd,servo1_raw,servo2_raw,servo3_raw,servo4_raw,servo5_raw,servo6_raw,servo7_raw,servo8_raw
2025-10-01 12:35:48,0.0,0.0,1100,1500
2025-10-01 12:35:48,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:35:48,0.0,0.0,1100,1500
2025-10-01 12:35:48,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:35:48,0.0,0.0,1100,1500
2025-10-01 12:35:49,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:35:49,0.0,0.0,1100,1500
2025-10-01 12:35:49,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:35:49,0.0,0.0,1100,1500
2025-10-01 12:35:49,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:35:49,0.0,0.0,1100,1500
2025-10-01 12:35:49,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:35:50,0.0,0.0,1100,1500
2025-10-01 12:35:50,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:35:50,0.0,0.0,1100,1500
2025-10-01 12:35:50,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:35:50,0.0,0.0,1100,1500
2025-10-01 12:35:50,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:35:50,0.0,0.0,1100,1500
2025-10-01 12:35:51,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:35:51,0.0,0.0,1100,1500
2025-10-01 12:35:51,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:35:51,0.0,0.0,1100,1500
2025-10-01 12:35:51,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:35:51,0.0,0.0,1100,1500
2025-10-01 12:35:52,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:35:52,0.0,0.0,1100,1500
2025-10-01 12:35:52,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:35:52,0.0,0.0,1100,1500
2025-10-01 12:35:52,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:35:52,0.0,0.0,1100,1500
2025-10-01 12:35:52,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:35:53,0.0,0.0,1100,1500
2025-10-01 12:35:53,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:35:53,0.0,0.0,1100,1500
2025-10-01 12:35:53,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:35:53,0.0,0.0,1100,1500
2025-10-01 12:35:53,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:35:53,0.0,0.0,1100,1500
2025-10-01 12:35:54,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:35:54,0.0,0.0,1100,1500
2025-10-01 12:35:54,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:35:54,0.0,0.0,1100,1500
2025-10-01 12:35:54,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:35:54,0.0,0.0,1100,1500
2025-10-01 12:35:55,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:35:55,0.0,0.0,1100,1500
2025-10-01 12:35:55,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:35:55,0.0,0.0,1100,1500
2025-10-01 12:35:55,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:35:55,0.0,0.0,1100,1500
2025-10-01 12:35:55,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:35:56,0.0,0.0,1100,1500
2025-10-01 12:35:56,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:35:56,0.0,0.0,1100,1500
2025-10-01 12:35:56,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:35:56,0.0,0.0,1100,1500
2025-10-01 12:35:56,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:35:56,0.0,0.0,1100,1500
2025-10-01 12:35:57,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:35:57,0.0,0.0,1100,1500
2025-10-01 12:35:57,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:35:57,0.0,0.0,1100,1500
2025-10-01 12:35:57,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:35:57,0.0,0.0,1100,1500
2025-10-01 12:35:58,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:35:58,0.0,0.0,1100,1500
2025-10-01 12:35:58,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:35:58,0.0,0.0,1100,1500
2025-10-01 12:35:58,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:35:58,0.0,0.0,1100,1500
2025-10-01 12:35:58,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:35:59,0.0,0.0,1100,1500
2025-10-01 12:35:59,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:35:59,0.0,0.0,1100,1500
2025-10-01 12:35:59,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:35:59,0.0,0.0,1100,1500
2025-10-01 12:35:59,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:35:59,0.0,0.0,1100,1500
2025-10-01 12:36:00,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:00,0.0,0.0,1100,1500
2025-10-01 12:36:00,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:00,0.0,0.0,1100,1500
2025-10-01 12:36:00,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:00,0.0,0.0,1100,1500
2025-10-01 12:36:01,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:01,0.0,0.0,1100,1500
2025-10-01 12:36:01,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:01,0.0,0.0,1100,1500
2025-10-01 12:36:01,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:01,0.0,0.0,1100,1500
2025-10-01 12:36:01,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:02,0.0,0.0,1100,1500
2025-10-01 12:36:02,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:02,0.0,0.0,1100,1500
2025-10-01 12:36:02,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:02,0.0,0.0,1100,1500
2025-10-01 12:36:02,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:02,0.0,0.0,1100,1500
2025-10-01 12:36:03,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:03,0.0,0.0,1100,1500
2025-10-01 12:36:03,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:03,0.0,0.0,1100,1500
2025-10-01 12:36:03,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:03,0.0,0.0,1100,1500
2025-10-01 12:36:04,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:04,0.0,0.0,1100,1500
2025-10-01 12:36:04,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:04,0.0,0.0,1100,1500
2025-10-01 12:36:04,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:04,0.0,0.0,1100,1500
2025-10-01 12:36:04,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:05,0.0,0.0,1100,1500
2025-10-01 12:36:05,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:05,0.0,0.0,1100,1500
2025-10-01 12:36:05,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:05,0.0,0.0,1100,1500
2025-10-01 12:36:05,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:05,0.0,0.0,1100,1500
2025-10-01 12:36:06,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:06,0.0,0.0,1100,1500
2025-10-01 12:36:06,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:06,0.0,0.0,1100,1500
2025-10-01 12:36:06,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:06,0.0,0.0,1100,1500
2025-10-01 12:36:07,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:07,0.0,0.0,1100,1500
2025-10-01 12:36:07,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:07,0.0,0.0,1100,1500
2025-10-01 12:36:07,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:07,0.0,0.0,1100,1500
2025-10-01 12:36:07,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:08,0.0,0.0,1100,1500
2025-10-01 12:36:08,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:08,0.0,0.0,1100,1500
2025-10-01 12:36:08,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:08,0.0,0.0,1100,1500
2025-10-01 12:36:08,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:08,0.0,0.0,1100,1500
2025-10-01 12:36:09,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:09,0.0,0.0,1100,1500
2025-10-01 12:36:09,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:09,0.0,0.0,1100,1500
2025-10-01 12:36:09,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:09,0.0,0.0,1100,1500
2025-10-01 12:36:10,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:10,0.0,0.0,1100,1500
2025-10-01 12:36:10,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:10,0.0,0.0,1100,1500
2025-10-01 12:36:10,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:10,0.0,0.0,1100,1500
2025-10-01 12:36:10,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:11,0.0,0.0,1100,1500
2025-10-01 12:36:11,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:11,0.0,0.0,1100,1500
2025-10-01 12:36:11,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:11,0.0,0.0,1100,1500
2025-10-01 12:36:11,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:11,0.0,0.0,1100,1500
2025-10-01 12:36:12,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:12,0.0,0.0,1100,1500
2025-10-01 12:36:12,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:12,0.0,0.0,1100,1500
2025-10-01 12:36:12,0.0,0.0,1100,1100,0,1100,0,0,0,0
2025-10-01 12:36:12,0.0,0.0,1100,1500
