timestamp,throttle_cmd,steering_cmd,servo1_raw,servo2_raw,servo3_raw,servo4_raw,servo5_raw,servo6_raw,servo7_raw,servo8_raw
2025-10-01 11:16:31,0.5,0.0,1484,1484,999,1100,999,999,0,0
2025-10-01 11:16:31,0.5,0.0,1500,1500
2025-10-01 11:16:31,0.5,0.0,1484,1484,999,1100,999,999,0,0
2025-10-01 11:16:31,0.5,0.0,1500,1500
2025-10-01 11:16:31,0.5,0.0,1484,1484,999,1100,999,999,0,0
2025-10-01 11:16:32,0.5,0.0,1500,1500
2025-10-01 11:16:32,0.5,0.0,1484,1484,999,1100,999,999,0,0
2025-10-01 11:16:32,0.5,0.0,1500,1500
2025-10-01 11:16:32,0.5,0.0,1484,1484,999,1100,999,999,0,0
2025-10-01 11:16:32,0.5,0.0,1500,1500
2025-10-01 11:16:32,0.5,0.0,1484,1484,999,1100,999,999,0,0
2025-10-01 11:16:32,0.5,0.0,1500,1500
2025-10-01 11:16:33,0.5,0.0,1484,1484,999,1100,999,999,0,0
2025-10-01 11:16:33,0.5,0.0,1500,1500
2025-10-01 11:16:33,0.5,0.0,1484,1484,999,1100,999,999,0,0
2025-10-01 11:16:33,0.0,0.0,1100,1500
2025-10-01 11:16:33,0.0,0.0,1372,1372,999,1100,999,999,0,0
2025-10-01 11:16:33,0.5,0.0,1500,1500
2025-10-01 11:16:34,0.5,0.0,1356,1356,999,1100,999,999,0,0
2025-10-01 11:16:34,0.0,0.5,1100,1700
2025-10-01 11:16:34,0.0,0.5,1100,1668,999,1100,999,999,0,0
2025-10-01 11:16:34,0.0,0.5,1100,1700
2025-10-01 11:16:34,0.0,0.5,1100,1452,999,1100,999,999,0,0
2025-10-01 11:16:34,0.0,0.0,1100,1500
2025-10-01 11:16:34,0.0,0.0,1156,1156,999,1100,999,999,0,0
